model_name,test_type,loss,acc,f1_macro,precision_macro,recall_macro,auc,drop_from_clean
efficientnetv2_rw_s,clean,0.22952689903974532,0.9858,0.9857989979772973,0.9859371509014705,0.9858,0.99851118,0.0
efficientnetv2_rw_s,noise,0.24405362235307693,0.9767,0.9766984711866946,0.9768251379892139,0.9767,0.9956823900000001,0.009100526790602692
efficientnetv2_rw_s,blur,0.22976084954738618,0.9873,0.9872996296572008,0.9873568453024361,0.9873000000000001,0.9982128949999999,-0.0015006316799034414
efficientnetv2_rw_s,dark,0.25398756810426715,0.973,0.9729991832252926,0.9730572399260311,0.9730000000000001,0.993929805,0.012799814752004757
efficientnetv2_rw_s,jpeg,0.2272312533259392,0.98625,0.9862490640769237,0.9863824176131952,0.9862500000000001,0.99845047,-0.00045006609962638944
